birth_year,birth_month,region,age,n_births,n_valid_status,n_single,n_married,n_widowed,n_separated,n_uniao_estavel,n_unknown,n_dtnascmae_invalid
2015,5,4,14,197,197,166,0,0,0,31,0,0
2015,5,4,15,472,469,346,3,0,0,120,3,0
2015,5,4,16,819,816,557,32,0,3,224,3,0
2015,5,4,17,1119,1115,707,94,1,1,312,4,0
2015,5,4,18,1333,1327,802,156,0,1,368,6,0
2015,5,4,19,1674,1666,959,231,1,2,473,8,0
2015,5,5,12,10,9,6,1,0,0,2,1,0
2015,5,5,13,35,33,29,0,0,0,4,2,0
2015,5,5,14,151,149,126,2,0,0,21,2,0
2015,5,5,15,360,350,283,6,0,0,61,10,0
2015,5,5,16,574,566,381,23,0,1,161,8,0
2015,5,5,17,729,720,450,54,0,1,215,9,0
2015,5,5,18,894,889,524,102,1,0,262,5,0
2015,5,5,19,1038,1025,549,182,2,4,288,13,0
2015,6,0,11,4,4,4,0,0,0,0,0,0
2015,6,0,12,53,53,47,0,0,0,6,0,0
2015,6,0,13,403,398,303,5,0,0,90,5,0
2015,6,0,14,1541,1513,1139,7,0,0,367,28,0
2015,6,0,15,3895,3829,2785,37,1,3,1003,66,0
2015,6,0,16,6286,6205,4153,264,3,3,1782,81,0
2015,6,0,17,8525,8421,5352,629,6,8,2426,104,0
2015,6,0,18,9928,9825,5806,1083,5,18,2913,103,0
2015,6,0,19,11330,11195,6329,1550,5,22,3289,135,0
2015,6,1,12,5,5,3,0,0,0,2,0,0
2015,6,1,13,43,42,24,2,0,0,16,1,0
2015,6,1,14,152,147,76,3,0,0,68,5,0
2015,6,1,15,337,331,171,3,0,1,156,6,0
2015,6,1,16,494,488,212,13,1,0,262,6,0
2015,6,1,17,658,648,252,26,1,1,368,10,0
2015,6,1,18,746,741,273,54,0,1,413,5,0
2015,6,1,19,781,774,295,54,0,0,425,7,0
2015,6,2,11,4,4,4,0,0,0,0,0,0
2015,6,2,12,23,23,20,0,0,0,3,0,0
2015,6,2,13,187,184,127,2,0,0,55,3,0
2015,6,2,14,638,622,423,3,0,0,196,16,0
2015,6,2,15,1514,1479,934,14,0,0,531,35,0
2015,6,2,16,2358,2306,1355,94,2,2,853,52,0
2015,6,2,17,3113,3057,1710,233,2,1,1111,56,0
2015,6,2,18,3481,3416,1756,349,4,6,1301,65,0
2015,6,2,19,3886,3808,1924,489,1,6,1388,78,0
2015,6,3,12,14,14,14,0,0,0,0,0,0
2015,6,3,13,111,111,102,1,0,0,8,0,0
2015,6,3,14,467,462,415,0,0,0,47,5,0
2015,6,3,15,1283,1268,1080,11,1,2,174,15,0
2015,6,3,16,2155,2140,1729,102,0,1,308,15,0
2015,6,3,17,2959,2943,2258,236,1,5,443,16,0
2015,6,3,18,3614,3592,2537,431,0,9,615,22,0
2015,6,3,19,4203,4169,2759,649,3,8,750,34,0
2015,6,4,12,6,6,5,0,0,0,1,0,0
2015,6,4,13,30,30,26,0,0,0,4,0,0
2015,6,4,14,163,161,124,1,0,0,36,2,0
2015,6,4,15,449,444,344,5,0,0,95,5,0
2015,6,4,16,779,777,520,34,0,0,223,2,0
2015,6,4,17,1063,1058,691,71,1,1,294,5,0
2015,6,4,18,1271,1263,783,119,1,2,358,8,0
2015,6,4,19,1467,1460,851,192,0,4,413,7,0
2015,6,5,12,5,5,5,0,0,0,0,0,0
2015,6,5,13,32,31,24,0,0,0,7,1,0
2015,6,5,14,121,121,101,0,0,0,20,0,0
2015,6,5,15,312,307,256,4,0,0,47,5,0
2015,6,5,16,500,494,337,21,0,0,136,6,0
2015,6,5,17,732,715,441,63,1,0,210,17,0
2015,6,5,18,816,813,457,130,0,0,226,3,0
2015,6,5,19,993,984,500,166,1,4,313,9,0
2015,7,0,10,2,2,2,0,0,0,0,0,0
2015,7,0,11,3,3,3,0,0,0,0,0,0
2015,7,0,12,36,34,24,1,0,1,8,2,0
2015,7,0,13,404,400,317,0,0,0,83,4,0
2015,7,0,14,1663,1637,1233,18,0,1,385,26,0
2015,7,0,15,3959,3895,2858,61,0,2,974,64,0
2015,7,0,16,6360,6290,4204,236,3,4,1843,70,0
2015,7,0,17,8469,8377,5332,631,4,10,2400,92,0
2015,7,0,18,9830,9731,5758,1085,7,10,2871,99,0
2015,7,0,19,11567,11438,6595,1538,13,27,3265,129,0
2015,7,1,12,7,6,1,1,0,0,4,1,0
2015,7,1,13,48,47,28,0,0,0,19,1,0
2015,7,1,14,166,163,88,7,0,0,68,3,0
2015,7,1,15,336,331,176,8,0,0,147,5,0
2015,7,1,16,542,536,227,19,0,1,289,6,0
2015,7,1,17,653,649,256,38,1,1,353,4,0
2015,7,1,18,728,720,275,47,0,2,396,8,0
2015,7,1,19,821,811,284,61,4,0,462,10,0
2015,7,2,10,1,1,1,0,0,0,0,0,0
2015,7,2,11,1,1,1,0,0,0,0,0,0
2015,7,2,12,17,16,11,0,0,1,4,1,0
2015,7,2,13,187,185,139,0,0,0,46,2,0
2015,7,2,14,701,687,466,4,0,1,216,14,0
2015,7,2,15,1590,1555,1025,31,0,2,497,35,0
2015,7,2,16,2360,2317,1358,80,2,2,875,43,0
2015,7,2,17,3030,2981,1670,206,2,1,1102,49,0
2015,7,2,18,3400,3346,1714,343,1,4,1284,54,0
2015,7,2,19,3943,3867,1991,462,5,10,1399,76,0
2015,7,3,10,1,1,1,0,0,0,0,0,0
2015,7,3,11,1,1,1,0,0,0,0,0,0
2015,7,3,12,6,6,6,0,0,0,0,0,0
2015,7,3,13,100,99,90,0,0,0,9,1,0
2015,7,3,14,485,481,432,2,0,0,47,4,0
2015,7,3,15,1254,1241,1065,17,0,0,159,13,0
2015,7,3,16,2226,2215,1781,91,1,1,341,11,0
2015,7,3,17,2997,2972,2247,246,0,6,473,25,0
2015,7,3,18,3557,3532,2516,425,5,2,584,25,0
2015,7,3,19,4286,4262,2874,681,3,13,691,24,0
2015,7,4,12,3,3,3,0,0,0,0,0,0
2015,7,4,13,38,38,32,0,0,0,6,0,0
2015,7,4,14,179,179,136,4,0,0,39,0,0
2015,7,4,15,470,467,352,2,0,0,113,3,0
2015,7,4,16,750,749,508,26,0,0,215,1,0
2015,7,4,17,1049,1044,692,81,1,1,269,5,0
2015,7,4,18,1288,1285,800,152,0,2,331,3,0
2015,7,4,19,1502,1496,894,182,1,3,416,6,0
2015,7,5,11,1,1,1,0,0,0,0,0,0
2015,7,5,12,3,3,3,0,0,0,0,0,0
2015,7,5,13,31,31,28,0,0,0,3,0,0
2015,7,5,14,132,127,111,1,0,0,15,5,0
2015,7,5,15,309,301,240,3,0,0,58,8,0
2015,7,5,16,482,473,330,20,0,0,123,9,0
2015,7,5,17,740,731,467,60,0,1,203,9,0
2015,7,5,18,857,848,453,118,1,0,276,9,0
2015,7,5,19,1015,1002,552,152,0,1,297,13,0
2015,8,0,10,2,2,2,0,0,0,0,0,0
2015,8,0,12,45,45,35,0,0,0,10,0,0
2015,8,0,13,382,379,302,3,0,0,74,3,0
2015,8,0,14,1591,1560,1197,11,1,0,351,31,0
2015,8,0,15,3775,3712,2732,45,1,3,931,63,0
2015,8,0,16,6112,6032,4093,238,2,6,1693,80,0
2015,8,0,17,8163,8081,5063,644,4,10,2360,82,0
2015,8,0,18,9797,9678,5761,1020,7,10,2880,119,0
2015,8,0,19,11004,10899,6197,1498,7,18,3179,105,0
2015,8,1,12,10,10,7,0,0,0,3,0,0
2015,8,1,13,30,30,16,0,0,0,14,0,0
2015,8,1,14,157,154,82,8,0,0,64,3,0
2015,8,1,15,337,334,172,3,0,0,159,3,0
2015,8,1,16,514,506,227,23,1,0,255,8,0
2015,8,1,17,652,645,268,38,0,0,339,7,0
2015,8,1,18,817,804,300,44,1,1,458,13,0
2015,8,1,19,825,813,274,75,1,0,463,12,0
2015,8,2,10,1,1,1,0,0,0,0,0,0
2015,8,2,12,16,16,11,0,0,0,5,0,0
2015,8,2,13,192,189,147,2,0,0,40,3,0
2015,8,2,14,681,663,459,1,1,0,202,18,0
2015,8,2,15,1536,1492,962,21,1,2,506,44,0
2015,8,2,16,2312,2265,1341,82,1,2,839,47,0
2015,8,2,17,2928,2882,1582,227,0,4,1069,46,0
2015,8,2,18,3472,3410,1757,366,3,1,1283,62,0
2015,8,2,19,3679,3623,1805,469,2,7,1340,56,0
2015,8,3,10,1,1,1,0,0,0,0,0,0
2015,8,3,12,10,10,10,0,0,0,0,0,0
2015,8,3,13,99,99,89,0,0,0,10,0,0
2015,8,3,14,467,463,415,2,0,0,46,4,0
2015,8,3,15,1190,1180,1034,10,0,0,136,10,0
2015,8,3,16,2052,2038,1662,80,0,2,294,14,0
2015,8,3,17,2900,2880,2165,231,3,5,476,20,0
2015,8,3,18,3488,3462,2482,380,1,3,596,26,0
2015,8,3,19,4079,4060,2775,574,3,7,701,19,0
2015,8,4,12,5,5,4,0,0,0,1,0,0
2015,8,4,13,25,25,22,1,0,0,2,0,0
2015,8,4,14,167,166,138,0,0,0,28,1,0
2015,8,4,15,420,418,320,9,0,1,88,2,0
2015,8,4,16,722,720,512,35,0,1,172,2,0
2015,8,4,17,967,965,621,67,1,1,275,2,0
2015,8,4,18,1200,1193,763,125,1,4,300,7,0
2015,8,4,19,1440,1434,821,210,1,2,400,6,0
2015,8,5,12,4,4,3,0,0,0,1,0,0
2015,8,5,13,36,36,28,0,0,0,8,0,0
2015,8,5,14,119,114,103,0,0,0,11,5,0
2015,8,5,15,292,288,244,2,0,0,42,4,0
2015,8,5,16,512,503,351,18,0,1,133,9,0
2015,8,5,17,716,709,427,81,0,0,201,7,0
2015,8,5,18,820,809,459,105,1,1,243,11,0
2015,8,5,19,981,969,522,170,0,2,275,12,0
2015,9,0,11,6,6,5,0,0,0,1,0,0
2015,9,0,12,47,46,35,1,0,0,10,1,0
2015,9,0,13,330,324,259,3,0,0,62,6,0
2015,9,0,14,1393,1371,1021,9,1,1,339,22,0
2015,9,0,15,3758,3688,2703,49,1,1,934,70,0
2015,9,0,16,5979,5909,3962,251,0,4,1692,70,0
2015,9,0,17,8156,8053,5157,602,5,5,2284,103,0
2015,9,0,18,9654,9547,5675,1061,7,9,2795,107,0
2015,9,0,19,10813,10690,6149,1495,8,26,3012,123,0
2015,9,1,11,2,2,2,0,0,0,0,0,0
2015,9,1,12,9,9,7,1,0,0,1,0,0
2015,9,1,13,49,48,32,0,0,0,16,1,0
2015,9,1,14,132,129,65,3,0,0,61,3,0
2015,9,1,15,367,358,166,7,0,0,185,9,0
2015,9,1,16,475,465,192,14,0,0,259,10,0
2015,9,1,17,680,669,265,33,1,0,370,11,0
2015,9,1,18,758,742,279,53,1,0,409,16,0
2015,9,1,19,859,847,327,64,1,1,454,12,0
2015,9,2,11,3,3,2,0,0,0,1,0,0
2015,9,2,12,21,21,16,0,0,0,5,0,0
2015,9,2,13,124,123,92,1,0,0,30,1,0
2015,9,2,14,571,561,363,3,1,0,194,10,0
2015,9,2,15,1521,1481,996,21,1,1,462,40,0
2015,9,2,16,2260,2227,1288,88,0,2,849,33,0
2015,9,2,17,2930,2872,1601,209,3,1,1058,58,0
2015,9,2,18,3439,3384,1762,380,2,5,1235,55,0
2015,9,2,19,3655,3581,1850,456,3,6,1266,74,0
2015,9,3,12,11,10,9,0,0,0,1,1,0
2015,9,3,13,94,91,83,1,0,0,7,3,0
2015,9,3,14,430,423,385,2,0,1,35,7,0
2015,9,3,15,1153,1147,1007,7,0,0,133,6,0
2015,9,3,16,2012,1999,1605,93,0,2,299,13,0
2015,9,3,17,2898,2881,2207,219,1,1,453,17,0
2015,9,3,18,3400,3378,2401,404,3,3,567,22,0
2015,9,3,19,4004,3980,2671,629,2,12,666,24,0
2015,9,4,11,1,1,1,0,0,0,0,0,0
2015,9,4,12,5,5,3,0,0,0,2,0,0
2015,9,4,13,33,33,28,0,0,0,5,0,0
2015,9,4,14,138,136,101,1,0,0,34,2,0
2015,9,4,15,403,402,287,7,0,0,108,1,0
2015,9,4,16,680,675,470,33,0,0,172,5,0
2015,9,4,17,949,943,621,81,0,1,240,6,0
2015,9,4,18,1165,1164,726,108,1,1,328,1,0
2015,9,4,19,1327,1324,773,172,1,5,373,3,0
2015,9,5,12,1,1,0,0,0,0,1,0,0
2015,9,5,13,30,29,24,1,0,0,4,1,0
2015,9,5,14,122,122,107,0,0,0,15,0,0
2015,9,5,15,314,300,247,7,0,0,46,14,0
2015,9,5,16,552,543,407,23,0,0,113,9,0
2015,9,5,17,699,688,463,60,0,2,163,11,0
2015,9,5,18,892,879,507,116,0,0,256,13,0
2015,9,5,19,968,958,528,174,1,2,253,10,0
2015,10,0,10,1,1,1,0,0,0,0,0,0
2015,10,0,11,3,3,2,0,0,0,1,0,0
2015,10,0,12,37,37,26,1,0,0,10,0,0
2015,10,0,13,295,287,233,3,0,1,50,8,0
2015,10,0,14,1388,1363,1067,11,0,0,285,25,0
2015,10,0,15,3374,3332,2503,30,0,0,799,42,0
2015,10,0,16,5593,5523,3778,237,0,8,1500,70,0
2015,10,0,17,7344,7265,4674,569,5,8,2009,79,0
2015,10,0,18,8698,8608,5099,1026,9,15,2459,90,0
2015,10,0,19,9932,9799,5604,1391,7,9,2788,133,0
2015,10,1,11,1,1,0,0,0,0,1,0,0
2015,10,1,12,3,3,1,1,0,0,1,0,0
2015,10,1,13,33,32,19,3,0,1,9,1,0
2015,10,1,14,131,128,57,1,0,0,70,3,0
2015,10,1,15,320,315,137,7,0,0,171,5,0
2015,10,1,16,482,475,223,14,0,2,236,7,0
2015,10,1,17,609,596,232,33,0,0,331,13,0
2015,10,1,18,711,704,248,61,0,1,394,7,0
2015,10,1,19,763,746,281,58,1,0,406,17,0
2015,10,2,10,1,1,1,0,0,0,0,0,0
2015,10,2,11,2,2,2,0,0,0,0,0,0
2015,10,2,12,16,16,10,0,0,0,6,0,0
2015,10,2,13,129,125,90,0,0,0,35,4,0
2015,10,2,14,593,576,432,6,0,0,138,17,0
2015,10,2,15,1292,1268,875,14,0,0,379,24,0
2015,10,2,16,2049,2004,1177,88,0,1,738,45,0
2015,10,2,17,2635,2598,1452,203,3,5,935,37,0
2015,10,2,18,2940,2892,1513,358,4,3,1014,48,0
2015,10,2,19,3250,3187,1559,427,2,2,1197,63,0
2015,10,3,12,6,6,6,0,0,0,0,0,0
2015,10,3,13,82,81,78,0,0,0,3,1,0
2015,10,3,14,413,410,362,4,0,0,44,3,0
2015,10,3,15,1120,1112,991,8,0,0,113,8,0
2015,10,3,16,1922,1914,1565,87,0,0,262,8,0
2015,10,3,17,2670,2654,2041,220,2,1,390,16,0
2015,10,3,18,3296,3270,2314,403,4,7,542,26,0
2015,10,3,19,3897,3869,2604,607,3,3,652,28,0
2015,10,4,12,5,5,4,0,0,0,1,0,0
2015,10,4,13,23,22,20,0,0,0,2,1,0
2015,10,4,14,149,148,123,0,0,0,25,1,0
2015,10,4,15,366,364,269,0,0,0,95,2,0
2015,10,4,16,647,644,451,26,0,4,163,3,0
2015,10,4,17,790,786,532,60,0,1,193,4,0
2015,10,4,18,1046,1042,653,110,1,1,277,4,0
2015,10,4,19,1162,1150,668,173,1,2,306,12,0
2015,10,5,12,7,7,5,0,0,0,2,0,0
2015,10,5,13,28,27,26,0,0,0,1,1,0
2015,10,5,14,102,101,93,0,0,0,8,1,0
2015,10,5,15,276,273,231,1,0,0,41,3,0
2015,10,5,16,493,486,362,22,0,1,101,7,0
2015,10,5,17,640,631,417,53,0,1,160,9,0
2015,10,5,18,705,700,371,94,0,3,232,5,0
2015,10,5,19,860,847,492,126,0,2,227,13,0
2015,11,0,10,1,1,0,1,0,0,0,0,0
2015,11,0,11,3,3,3,0,0,0,0,0,0
2015,11,0,12,38,38,27,0,0,0,11,0,0
2015,11,0,13,284,279,209,2,0,0,68,5,0
2015,11,0,14,1164,1148,882,10,0,0,256,16,0
2015,11,0,15,2965,2919,2135,39,2,2,741,46,0
2015,11,0,16,4980,4932,3340,206,2,8,1376,48,0
2015,11,0,17,6559,6471,4099,509,5,4,1854,88,0
2015,11,0,18,7937,7857,4735,883,2,16,2221,80,0
2015,11,0,19,9133,9029,5155,1221,5,26,2622,104,0
2015,11,1,12,8,8,2,0,0,0,6,0,0
2015,11,1,13,33,32,17,1,0,0,14,1,0
2015,11,1,14,84,84,42,1,0,0,41,0,0
2015,11,1,15,224,220,87,4,1,0,128,4,0
2015,11,1,16,336,328,128,14,0,0,186,8,0
2015,11,1,17,480,473,178,24,0,1,270,7,0
2015,11,1,18,496,489,174,30,0,1,284,7,0
2015,11,1,19,542,534,164,45,1,2,322,8,0
2015,11,2,11,1,1,1,0,0,0,0,0,0
2015,11,2,12,17,17,13,0,0,0,4,0,0
2015,11,2,13,111,110,77,0,0,0,33,1,0
2015,11,2,14,468,458,319,5,0,0,134,10,0
2015,11,2,15,1089,1060,688,18,0,1,353,29,0
2015,11,2,16,1734,1714,969,80,0,5,660,20,0
2015,11,2,17,2168,2119,1171,161,2,1,784,49,0
2015,11,2,18,2598,2554,1335,267,0,2,950,44,0
2015,11,2,19,2888,2835,1377,348,2,9,1099,53,0
2015,11,3,10,1,1,0,1,0,0,0,0,0
2015,11,3,11,2,2,2,0,0,0,0,0,0
2015,11,3,12,5,5,5,0,0,0,0,0,0
2015,11,3,13,75,73,65,1,0,0,7,2,0
2015,11,3,14,357,355,316,1,0,0,38,2,0
2015,11,3,15,1032,1023,859,14,1,0,149,9,0
2015,11,3,16,1871,1860,1511,66,2,1,280,11,0
2015,11,3,17,2473,2456,1835,198,2,0,421,17,0
2015,11,3,18,3050,3031,2135,376,2,12,506,19,0
2015,11,3,19,3637,3608,2409,521,1,8,669,29,0
2015,11,4,12,3,3,2,0,0,0,1,0,0
2015,11,4,13,40,40,30,0,0,0,10,0,0
2015,11,4,14,137,136,104,0,0,0,32,1,0
2015,11,4,15,340,340,261,2,0,0,77,0,0
2015,11,4,16,559,558,399,31,0,1,127,1,0
2015,11,4,17,794,793,504,72,1,2,214,1,0
2015,11,4,18,1012,1007,617,118,0,0,272,5,0
2015,11,4,19,1210,1207,720,153,1,5,328,3,0
2015,11,5,12,5,5,5,0,0,0,0,0,0
2015,11,5,13,25,24,20,0,0,0,4,1,0
2015,11,5,14,118,115,101,3,0,0,11,3,0
2015,11,5,15,280,276,240,1,0,1,34,4,0
2015,11,5,16,480,472,333,15,0,1,123,8,0
2015,11,5,17,644,630,411,54,0,0,165,14,0
2015,11,5,18,781,776,474,92,0,1,209,5,0
2015,11,5,19,856,845,485,154,0,2,204,11,0
2015,12,0,10,1,1,1,0,0,0,0,0,0
2015,12,0,11,3,3,3,0,0,0,0,0,0
2015,12,0,12,28,28,23,0,0,0,5,0,0
2015,12,0,13,297,293,227,3,0,0,63,4,0
2015,12,0,14,1101,1087,829,10,0,0,248,14,0
2015,12,0,15,2855,2808,2122,38,0,1,647,47,0
2015,12,0,16,4777,4723,3260,200,0,7,1256,54,0
2015,12,0,17,6161,6081,3938,536,1,6,1600,80,0
2015,12,0,18,7638,7544,4599,855,5,16,2069,94,0
2015,12,0,19,8706,8593,4945,1318,7,25,2298,113,0
2015,12,1,12,3,3,3,0,0,0,0,0,0
2015,12,1,13,30,30,18,0,0,0,12,0,0
2015,12,1,14,65,63,37,0,0,0,26,2,0
2015,12,1,15,145,142,74,3,0,0,65,3,0
2015,12,1,16,227,226,100,9,0,1,116,1,0
2015,12,1,17,288,286,131,14,0,0,141,2,0
2015,12,1,18,330,325,134,20,1,0,170,5,0
2015,12,1,19,349,345,108,37,1,0,199,4,0
2015,12,2,10,1,1,1,0,0,0,0,0,0
2015,12,2,12,12,12,7,0,0,0,5,0,0
2015,12,2,13,115,112,79,2,0,0,31,3,0
2015,12,2,14,429,421,286,4,0,0,131,8,0
2015,12,2,15,1054,1026,680,18,0,1,327,28,0
2015,12,2,16,1593,1568,916,68,0,3,581,25,0
2015,12,2,17,2050,1997,1104,176,0,3,714,53,0
2015,12,2,18,2476,2422,1243,260,3,2,914,54,0
2015,12,2,19,2610,2550,1263,347,2,6,932,60,0
2015,12,3,11,1,1,1,0,0,0,0,0,0
2015,12,3,12,9,9,9,0,0,0,0,0,0
2015,12,3,13,80,80,70,0,0,0,10,0,0
2015,12,3,14,389,386,330,2,0,0,54,3,0
2015,12,3,15,1028,1014,867,11,0,0,136,14,0
2015,12,3,16,1821,1805,1431,82,0,2,290,16,0
2015,12,3,17,2372,2358,1775,200,1,2,380,14,0
2015,12,3,18,3029,3015,2129,362,0,6,518,14,0
2015,12,3,19,3634,3605,2330,626,2,12,635,29,0
2015,12,4,11,1,1,1,0,0,0,0,0,0
2015,12,4,12,2,2,2,0,0,0,0,0,0
2015,12,4,13,33,33,29,0,0,0,4,0,0
2015,12,4,14,114,114,89,1,0,0,24,0,0
2015,12,4,15,352,351,277,2,0,0,72,1,0
2015,12,4,16,690,682,473,31,0,0,178,8,0
2015,12,4,17,817,814,529,81,0,1,203,3,0
2015,12,4,18,1003,995,606,112,1,2,274,8,0
2015,12,4,19,1200,1189,707,168,1,5,308,11,0
2015,12,5,11,1,1,1,0,0,0,0,0,0
2015,12,5,12,2,2,2,0,0,0,0,0,0
2015,12,5,13,39,38,31,1,0,0,6,1,0
2015,12,5,14,104,103,87,3,0,0,13,1,0
2015,12,5,15,276,275,224,4,0,0,47,1,0
2015,12,5,16,446,442,340,10,0,1,91,4,0
2015,12,5,17,634,626,399,65,0,0,162,8,0
2015,12,5,18,800,787,487,101,0,6,193,13,0
2015,12,5,19,913,904,537,140,1,2,224,9,0
2016,1,0,10,1,1,1,0,0,0,0,0,0
2016,1,0,11,5,5,5,0,0,0,0,0,0
2016,1,0,12,51,48,42,0,0,0,6,3,0
2016,1,0,13,386,380,300,8,0,0,72,6,0
2016,1,0,14,1514,1500,1110,8,0,2,380,14,0
2016,1,0,15,3821,3773,2852,44,1,2,874,48,0
2016,1,0,16,6694,6626,4562,243,5,6,1810,68,0
2016,1,0,17,8387,8286,5379,580,4,7,2316,101,0
2016,1,0,18,10188,10070,6195,1021,10,9,2835,118,0
2016,1,0,19,11587,11469,6607,1598,10,19,3235,118,0
2016,1,1,11,2,2,2,0,0,0,0,0,0
2016,1,1,12,17,17,13,0,0,0,4,0,0
2016,1,1,13,94,91,66,3,0,0,22,3,0
2016,1,1,14,260,257,163,1,0,0,93,3,0
2016,1,1,15,623,616,400,10,0,0,206,7,0
2016,1,1,16,985,979,589,23,0,1,366,6,0
2016,1,1,17,1205,1188,624,51,2,0,511,17,0
2016,1,1,18,1424,1417,709,104,1,0,603,7,0
2016,1,1,19,1572,1549,741,155,2,1,650,23,0
2016,1,2,10,1,1,1,0,0,0,0,0,0
2016,1,2,12,16,13,11,0,0,0,2,3,0
2016,1,2,13,133,130,88,3,0,0,39,3,0
2016,1,2,14,539,529,334,4,0,1,190,10,0
2016,1,2,15,1258,1229,821,16,1,0,391,29,0
2016,1,2,16,2236,2199,1308,79,3,1,808,37,0
2016,1,2,17,2651,2596,1462,178,0,4,952,55,0
2016,1,2,18,3174,3120,1692,280,4,2,1142,54,0
2016,1,2,19,3501,3451,1742,433,4,5,1267,50,0
2016,1,3,11,3,3,3,0,0,0,0,0,0
2016,1,3,12,5,5,5,0,0,0,0,0,0
2016,1,3,13,99,99,93,0,0,0,6,0,0
2016,1,3,14,433,432,382,0,0,1,49,1,0
2016,1,3,15,1196,1185,1037,6,0,0,142,11,0
2016,1,3,16,2169,2153,1741,89,2,4,317,16,0
2016,1,3,17,2802,2784,2137,224,1,2,420,18,0
2016,1,3,18,3577,3539,2532,433,4,2,568,38,0
2016,1,3,19,4081,4049,2741,631,2,8,667,32,0
2016,1,4,12,8,8,8,0,0,0,0,0,0
2016,1,4,13,32,32,29,0,0,0,3,0,0
2016,1,4,14,159,159,124,2,0,0,33,0,0
2016,1,4,15,431,431,324,7,0,2,98,0,0
2016,1,4,16,813,808,559,31,0,0,218,5,0
2016,1,4,17,1043,1035,694,70,0,0,271,8,0
2016,1,4,18,1209,1202,779,110,1,4,308,7,0
2016,1,4,19,1471,1463,880,202,0,2,379,8,0
2016,1,5,12,5,5,5,0,0,0,0,0,0
2016,1,5,13,28,28,24,2,0,0,2,0,0
2016,1,5,14,123,123,107,1,0,0,15,0,0
2016,1,5,15,313,312,270,5,0,0,37,1,0
2016,1,5,16,491,487,365,21,0,0,101,4,0
2016,1,5,17,686,683,462,57,1,1,162,3,0
2016,1,5,18,804,792,483,94,0,1,214,12,0
2016,1,5,19,962,957,503,177,2,3,272,5,0
2016,2,0,11,7,7,7,0,0,0,0,0,0
2016,2,0,12,62,62,53,2,0,0,7,0,0
2016,2,0,13,390,383,310,3,1,0,69,7,0
2016,2,0,14,1488,1463,1140,11,0,0,312,25,0
2016,2,0,15,3725,3675,2798,39,0,2,836,50,0
2016,2,0,16,6339,6285,4330,238,1,5,1711,54,0
2016,2,0,17,7922,7826,5006,587,5,8,2220,96,0
2016,2,0,18,9897,9773,5930,1069,7,10,2757,124,0
2016,2,0,19,11249,11134,6366,1616,7,22,3123,115,0
2016,2,1,11,2,2,2,0,0,0,0,0,0
2016,2,1,12,15,15,13,1,0,0,1,0,0
2016,2,1,13,84,83,57,2,0,0,24,1,0
2016,2,1,14,267,263,196,4,0,0,63,4,0
2016,2,1,15,618,608,398,6,0,0,204,10,0
2016,2,1,16,970,963,575,28,1,1,358,7,0
2016,2,1,17,1182,1169,603,59,1,0,506,13,0
2016,2,1,18,1331,1315,648,97,0,1,569,16,0
2016,2,1,19,1551,1541,715,142,0,4,680,10,0
2016,2,2,11,1,1,1,0,0,0,0,0,0
2016,2,2,12,28,28,23,1,0,0,4,0,0
2016,2,2,13,152,149,112,1,1,0,35,3,0
2016,2,2,14,549,540,376,4,0,0,160,9,0
2016,2,2,15,1272,1246,831,20,0,0,395,26,0
2016,2,2,16,2080,2050,1201,73,0,4,772,30,0
2016,2,2,17,2551,2505,1378,187,3,5,932,46,0
2016,2,2,18,2984,2930,1540,309,3,3,1075,54,0
2016,2,2,19,3250,3200,1629,399,4,5,1163,50,0
2016,2,3,11,1,1,1,0,0,0,0,0,0
2016,2,3,12,11,11,11,0,0,0,0,0,0
2016,2,3,13,101,100,94,0,0,0,6,1,0
2016,2,3,14,403,394,349,2,0,0,43,9,0
2016,2,3,15,1126,1113,988,6,0,0,119,13,0
2016,2,3,16,2051,2044,1673,73,0,0,298,7,0
2016,2,3,17,2655,2629,2008,213,0,1,407,26,0
2016,2,3,18,3479,3439,2458,414,3,3,561,40,0
2016,2,3,19,4040,4007,2665,689,2,7,644,33,0
2016,2,4,11,2,2,2,0,0,0,0,0,0
2016,2,4,12,3,3,3,0,0,0,0,0,0
2016,2,4,13,31,31,29,0,0,0,2,0,0
2016,2,4,14,149,148,115,1,0,0,32,1,0
2016,2,4,15,423,422,331,6,0,2,83,1,0
2016,2,4,16,738,737,513,40,0,0,184,1,0
2016,2,4,17,907,903,581,76,1,1,244,4,0
2016,2,4,18,1254,1247,764,141,1,1,340,7,0
2016,2,4,19,1453,1443,847,192,0,5,399,10,0
2016,2,5,11,1,1,1,0,0,0,0,0,0
2016,2,5,12,5,5,3,0,0,0,2,0,0
2016,2,5,13,22,20,18,0,0,0,2,2,0
2016,2,5,14,120,118,104,0,0,0,14,2,0
2016,2,5,15,286,286,250,1,0,0,35,0,0
2016,2,5,16,500,491,368,24,0,0,99,9,0
2016,2,5,17,627,620,436,52,0,1,131,7,0
2016,2,5,18,849,842,520,108,0,2,212,7,0
2016,2,5,19,955,943,510,194,1,1,237,12,0
2016,3,0,10,1,1,1,0,0,0,0,0,0
2016,3,0,11,3,3,3,0,0,0,0,0,0
2016,3,0,12,75,73,61,0,0,0,12,2,0
2016,3,0,13,413,406,324,4,0,0,78,7,0
2016,3,0,14,1736,1705,1297,18,0,1,389,31,0
2016,3,0,15,4118,4053,3091,41,1,0,920,65,0
